model_code	model_name	임베딩용 요약텍스트	임베딩용 요약 텍스트2	임베딩용 요약 텍스트3
2979	X5 (G05)	BMW X5 (G05) | 브랜드국가 독일 | SUV | 중형SUV | 5~7인 | 3열 있음 | 동력원 가솔린/디젤/하이브리드/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #패밀리SUV #장거리 #차박 | 장점 패밀리 활용성 우수/공간 활용성 | 단점 도심 연비 아쉬움	모델=X5 (G05) | 브랜드=BMW | 구분=수입 | 브랜드국가=독일 | 바디=SUV/크로스오버 | 차급=대형 SUV | 인승=6~7인 | 3열=있음/옵션 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=BMW | 모델=X5 (G05) | 연식=2019.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
1518	X6	BMW X6 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=X6 | 브랜드=BMW | 구분=수입 | 브랜드국가=독일 | 바디=SUV/크로스오버 | 차급=대형 SUV | 인승=6~7인 | 3열=있음/옵션 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=BMW | 모델=X6 | 연식=2008.0~2014 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2855	X6(F16)	BMW X6(F16) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=X6(F16) | 브랜드=BMW | 구분=수입 | 브랜드국가=독일 | 바디=SUV/크로스오버 | 차급=대형 SUV | 인승=6~7인 | 3열=있음/옵션 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=BMW | 모델=X6(F16) | 연식=2014.0~2019 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3096	X6(G06)	BMW X6(G06) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=X6(G06) | 브랜드=BMW | 구분=수입 | 브랜드국가=독일 | 바디=SUV/크로스오버 | 차급=대형 SUV | 인승=6~7인 | 3열=있음/옵션 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=BMW | 모델=X6(G06) | 연식=2020.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
1519	Z3	BMW Z3 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=Z3 | 브랜드=BMW | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=Z3 | 연식=1996.0~2002 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
1520	Z4	BMW Z4 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=Z4 | 브랜드=BMW | 구분=수입 | 브랜드국가=독일 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=Z4 | 연식=2002.0~2009 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
1995	뉴 Z4	BMW 뉴 Z4 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=뉴 Z4 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=뉴 Z4 | 연식=2009.0~2019 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2998	올 뉴 Z4	BMW 올 뉴 Z4 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=올 뉴 Z4 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=올 뉴 Z4 | 연식=2019.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2034	그란투리스모	BMW 그란투리스모 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=그란투리스모 | 브랜드=BMW | 구분=수입 | 브랜드국가=독일 | 바디=밴/MPV | 차급=밴/MPV | 인승=5~9인 | 3열=있음/옵션 | 연비등급=적정 | 유지비=높음 | 태그=다인승/가족;짐 적재;셔틀/업무 | 장점=다인승/적재에 강함; 가족/업무 활용도 높음; 2~3열 편의 옵션 다양(트림별) | 단점=차체 크기·회전반경 부담; 연비 불리한 편; 트림·용도(카고/승합) 편차 큼	제조사=BMW | 모델=그란투리스모 | 연식=2010.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2511	4시리즈 (F32)	BMW 4시리즈 (F32) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=4시리즈 (F32) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=4시리즈 (F32) | 연식=2013.0~2021 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3160	4시리즈 (G22)	BMW 4시리즈 (G22) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=4시리즈 (G22) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=4시리즈 (G22) | 연식=2021.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2521	2시리즈	BMW 2시리즈 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=2시리즈 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=2시리즈 | 연식=2014.0~2020 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2537	2시리즈 액티브 투어러	BMW 2시리즈 액티브 투어러 | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=2시리즈 액티브 투어러 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=2시리즈 액티브 투어러 | 연식=2015.0~2020 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3132	2시리즈 그란쿠페(F44)	BMW 2시리즈 그란쿠페(F44) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=2시리즈 그란쿠페(F44) | 바디=쿠페/스포츠 | 차급=쿠페/스포츠 | 인승=2~4인 | 3열=없음 | 연비등급=적정 | 태그=주행취향;취미/세컨카 | 장점=주행 재미/가속; 디자인/희소성 | 단점=공간·실용성 제한; 승차감/소음 취향 갈림; 유지비 높을 수 있음	제조사=BMW | 모델=2시리즈 그란쿠페(F44) | 연식=2020.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3159	2시리즈 액티브 투어러(F45)	BMW 2시리즈 액티브 투어러(F45) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=2시리즈 액티브 투어러(F45) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=2시리즈 액티브 투어러(F45) | 연식=2020.0~2022 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3261	2시리즈(G42)	BMW 2시리즈(G42) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=2시리즈(G42) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=2시리즈(G42) | 연식=2022.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
3288	2시리즈 액티브 투어러(U06)	BMW 2시리즈 액티브 투어러(U06) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=2시리즈 액티브 투어러(U06) | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=BMW | 모델=2시리즈 액티브 투어러(U06) | 연식=2022.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2538	X4 (F26)	BMW X4 (F26) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=X4 (F26) | 브랜드=BMW | 구분=수입 | 브랜드국가=독일 | 바디=SUV/크로스오버 | 차급=중형 SUV | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=높음 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=BMW | 모델=X4 (F26) | 연식=2015.0~2019 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
2997	New X4 (G02)	BMW New X4 (G02) | 브랜드국가 독일 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=New X4 (G02) | 바디=SUV/크로스오버 | 차급=SUV(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인) | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=BMW | 모델=New X4 (G02) | 연식=2019.0~현재 | 별명=독3사 감성(비공식) | 태그=#BMW #수입차 | 한줄=수입차 선호 수요에서 자주 비교되는 라인업.
